problem_type,n,type_instance,M,fitness
QUBO,128,1,1,-393.0
QUBO,128,1,1,-405.0
QUBO,128,1,1,-417.0
QUBO,128,1,1,-411.0
QUBO,128,1,1,-441.0
QUBO,128,1,1,-393.0
QUBO,128,1,1,-419.0
QUBO,128,1,1,-397.0
QUBO,128,1,1,-389.0
QUBO,128,1,1,-437.0
QUBO,128,1,1,-441.0
QUBO,128,1,1,-419.0
QUBO,128,1,1,-409.0
QUBO,128,1,1,-389.0
QUBO,128,1,1,-467.0
QUBO,128,1,1,-479.0
QUBO,128,1,1,-465.0
QUBO,128,1,1,-455.0
QUBO,128,1,1,-397.0
QUBO,128,1,1,-469.0
QUBO,128,1,1,-489.0
QUBO,128,1,1,-449.0
QUBO,128,1,1,-419.0
QUBO,128,1,1,-429.0
QUBO,128,1,1,-452.0
QUBO,128,1,1,-448.0
QUBO,128,1,1,-474.0
QUBO,128,1,1,-464.0
QUBO,128,1,1,-470.0
QUBO,128,1,1,-458.0
QUBO,128,1,1,-432.0
QUBO,128,1,1,-414.0
QUBO,128,1,1,-406.0
QUBO,128,1,1,-346.0
QUBO,128,1,1,-419.0
QUBO,128,1,1,-451.0
QUBO,128,1,1,-435.0
QUBO,128,1,1,-477.0
QUBO,128,1,1,-369.0
QUBO,128,1,1,-451.0
QUBO,128,1,1,-425.0
QUBO,128,1,1,-409.0
QUBO,128,1,1,-463.0
QUBO,128,1,1,-403.0
QUBO,128,1,1,-394.0
QUBO,128,1,1,-472.0
QUBO,128,1,1,-394.0
QUBO,128,1,1,-436.0
QUBO,128,1,1,-440.0
QUBO,128,1,1,-470.0
QUBO,128,1,1,-436.0
QUBO,128,1,1,-402.0
QUBO,128,1,1,-472.0
QUBO,128,1,1,-366.0
QUBO,128,1,1,-450.0
QUBO,128,1,1,-434.0
QUBO,128,1,1,-492.0
QUBO,128,1,1,-392.0
QUBO,128,1,1,-470.0
QUBO,128,1,1,-454.0
QUBO,128,1,1,-426.0
QUBO,128,1,1,-400.0
QUBO,128,1,1,-400.0
QUBO,128,1,1,-402.0
QUBO,128,1,1,-411.0
QUBO,128,1,1,-407.0
QUBO,128,1,1,-401.0
QUBO,128,1,1,-369.0
QUBO,128,1,1,-435.0
QUBO,128,1,1,-415.0
QUBO,128,1,1,-431.0
QUBO,128,1,1,-457.0
QUBO,128,1,1,-405.0
QUBO,128,1,1,-413.0
QUBO,128,1,1,-416.0
QUBO,128,1,1,-398.0
QUBO,128,1,1,-394.0
QUBO,128,1,1,-390.0
QUBO,128,1,1,-384.0
QUBO,128,1,1,-352.0
QUBO,128,1,1,-384.0
QUBO,128,1,1,-436.0
QUBO,128,1,1,-406.0
QUBO,128,1,1,-362.0
QUBO,128,1,1,-417.0
QUBO,128,1,1,-459.0
QUBO,128,1,1,-405.0
QUBO,128,1,1,-369.0
QUBO,128,1,1,-409.0
QUBO,128,1,1,-413.0
QUBO,128,1,1,-439.0
QUBO,128,1,1,-407.0
QUBO,128,1,1,-413.0
QUBO,128,1,1,-385.0
QUBO,128,1,2,-379.0
QUBO,128,1,2,-431.0
QUBO,128,1,2,-405.0
QUBO,128,1,2,-441.0
QUBO,128,1,2,-419.0
QUBO,128,1,2,-443.0
QUBO,128,1,2,-407.0
QUBO,128,1,2,-437.0
QUBO,128,1,2,-429.0
QUBO,128,1,2,-413.0
QUBO,128,1,2,-447.0
QUBO,128,1,2,-435.0
QUBO,128,1,2,-447.0
QUBO,128,1,2,-435.0
QUBO,128,1,2,-443.0
QUBO,128,1,2,-439.0
QUBO,128,1,2,-451.0
QUBO,128,1,2,-449.0
QUBO,128,1,2,-447.0
QUBO,128,1,2,-439.0
QUBO,128,1,2,-477.0
QUBO,128,1,2,-449.0
QUBO,128,1,2,-481.0
QUBO,128,1,2,-475.0
QUBO,128,1,2,-463.0
QUBO,128,1,2,-451.0
QUBO,128,1,2,-475.0
QUBO,128,1,2,-481.0
QUBO,128,1,2,-479.0
QUBO,128,1,2,-473.0
QUBO,128,1,2,-446.0
QUBO,128,1,2,-472.0
QUBO,128,1,2,-450.0
QUBO,128,1,2,-438.0
QUBO,128,1,2,-466.0
QUBO,128,1,2,-438.0
QUBO,128,1,2,-470.0
QUBO,128,1,2,-460.0
QUBO,128,1,2,-446.0
QUBO,128,1,2,-412.0
QUBO,128,1,2,-421.0
QUBO,128,1,2,-465.0
QUBO,128,1,2,-469.0
QUBO,128,1,2,-445.0
QUBO,128,1,2,-447.0
QUBO,128,1,2,-471.0
QUBO,128,1,2,-465.0
QUBO,128,1,2,-441.0
QUBO,128,1,2,-475.0
QUBO,128,1,2,-459.0
QUBO,128,1,2,-442.0
QUBO,128,1,2,-472.0
QUBO,128,1,2,-408.0
QUBO,128,1,2,-434.0
QUBO,128,1,2,-446.0
QUBO,128,1,2,-464.0
QUBO,128,1,2,-470.0
QUBO,128,1,2,-452.0
QUBO,128,1,2,-438.0
QUBO,128,1,2,-472.0
QUBO,128,1,2,-468.0
QUBO,128,1,2,-490.0
QUBO,128,1,2,-442.0
QUBO,128,1,2,-466.0
QUBO,128,1,2,-492.0
QUBO,128,1,2,-460.0
QUBO,128,1,2,-394.0
QUBO,128,1,2,-458.0
QUBO,128,1,2,-418.0
QUBO,128,1,2,-414.0
QUBO,128,1,2,-415.0
QUBO,128,1,2,-401.0
QUBO,128,1,2,-433.0
QUBO,128,1,2,-435.0
QUBO,128,1,2,-439.0
QUBO,128,1,2,-385.0
QUBO,128,1,2,-457.0
QUBO,128,1,2,-435.0
QUBO,128,1,2,-453.0
QUBO,128,1,2,-417.0
QUBO,128,1,2,-416.0
QUBO,128,1,2,-402.0
QUBO,128,1,2,-410.0
QUBO,128,1,2,-400.0
QUBO,128,1,2,-400.0
QUBO,128,1,2,-424.0
QUBO,128,1,2,-418.0
QUBO,128,1,2,-428.0
QUBO,128,1,2,-386.0
QUBO,128,1,2,-360.0
QUBO,128,1,2,-421.0
QUBO,128,1,2,-395.0
QUBO,128,1,2,-441.0
QUBO,128,1,2,-433.0
QUBO,128,1,2,-459.0
QUBO,128,1,2,-461.0
QUBO,128,1,2,-437.0
QUBO,128,1,2,-421.0
QUBO,128,1,2,-433.0
QUBO,128,1,2,-419.0
QUBO,128,1,4,-439.0
QUBO,128,1,4,-409.0
QUBO,128,1,4,-421.0
QUBO,128,1,4,-427.0
QUBO,128,1,4,-409.0
QUBO,128,1,4,-461.0
QUBO,128,1,4,-433.0
QUBO,128,1,4,-411.0
QUBO,128,1,4,-447.0
QUBO,128,1,4,-415.0
QUBO,128,1,4,-425.0
QUBO,128,1,4,-451.0
QUBO,128,1,4,-413.0
QUBO,128,1,4,-409.0
QUBO,128,1,4,-423.0
QUBO,128,1,4,-403.0
QUBO,128,1,4,-441.0
QUBO,128,1,4,-453.0
QUBO,128,1,4,-425.0
QUBO,128,1,4,-455.0
QUBO,128,1,4,-453.0
QUBO,128,1,4,-443.0
QUBO,128,1,4,-467.0
QUBO,128,1,4,-489.0
QUBO,128,1,4,-461.0
QUBO,128,1,4,-467.0
QUBO,128,1,4,-475.0
QUBO,128,1,4,-445.0
QUBO,128,1,4,-451.0
QUBO,128,1,4,-451.0
QUBO,128,1,4,-454.0
QUBO,128,1,4,-446.0
QUBO,128,1,4,-462.0
QUBO,128,1,4,-450.0
QUBO,128,1,4,-442.0
QUBO,128,1,4,-446.0
QUBO,128,1,4,-434.0
QUBO,128,1,4,-454.0
QUBO,128,1,4,-462.0
QUBO,128,1,4,-468.0
QUBO,128,1,4,-453.0
QUBO,128,1,4,-473.0
QUBO,128,1,4,-465.0
QUBO,128,1,4,-467.0
QUBO,128,1,4,-485.0
QUBO,128,1,4,-425.0
QUBO,128,1,4,-475.0
QUBO,128,1,4,-479.0
QUBO,128,1,4,-455.0
QUBO,128,1,4,-437.0
QUBO,128,1,4,-448.0
QUBO,128,1,4,-438.0
QUBO,128,1,4,-460.0
QUBO,128,1,4,-470.0
QUBO,128,1,4,-472.0
QUBO,128,1,4,-462.0
QUBO,128,1,4,-440.0
QUBO,128,1,4,-456.0
QUBO,128,1,4,-472.0
QUBO,128,1,4,-452.0
QUBO,128,1,4,-456.0
QUBO,128,1,4,-460.0
QUBO,128,1,4,-452.0
QUBO,128,1,4,-444.0
QUBO,128,1,4,-442.0
QUBO,128,1,4,-406.0
QUBO,128,1,4,-450.0
QUBO,128,1,4,-408.0
QUBO,128,1,4,-488.0
QUBO,128,1,4,-414.0
QUBO,128,1,4,-451.0
QUBO,128,1,4,-447.0
QUBO,128,1,4,-415.0
QUBO,128,1,4,-461.0
QUBO,128,1,4,-397.0
QUBO,128,1,4,-391.0
QUBO,128,1,4,-435.0
QUBO,128,1,4,-455.0
QUBO,128,1,4,-411.0
QUBO,128,1,4,-449.0
QUBO,128,1,4,-408.0
QUBO,128,1,4,-396.0
QUBO,128,1,4,-414.0
QUBO,128,1,4,-396.0
QUBO,128,1,4,-404.0
QUBO,128,1,4,-398.0
QUBO,128,1,4,-424.0
QUBO,128,1,4,-418.0
QUBO,128,1,4,-424.0
QUBO,128,1,4,-424.0
QUBO,128,1,4,-431.0
QUBO,128,1,4,-469.0
QUBO,128,1,4,-401.0
QUBO,128,1,4,-415.0
QUBO,128,1,4,-439.0
QUBO,128,1,4,-461.0
QUBO,128,1,4,-419.0
QUBO,128,1,4,-441.0
QUBO,128,1,4,-421.0
QUBO,128,1,4,-435.0
QUBO,128,1,8,-353.0
QUBO,128,1,8,-359.0
QUBO,128,1,8,-401.0
QUBO,128,1,8,-373.0
QUBO,128,1,8,-371.0
QUBO,128,1,8,-371.0
QUBO,128,1,8,-381.0
QUBO,128,1,8,-407.0
QUBO,128,1,8,-343.0
QUBO,128,1,8,-357.0
QUBO,128,1,8,-369.0
QUBO,128,1,8,-387.0
QUBO,128,1,8,-319.0
QUBO,128,1,8,-387.0
QUBO,128,1,8,-307.0
QUBO,128,1,8,-365.0
QUBO,128,1,8,-361.0
QUBO,128,1,8,-349.0
QUBO,128,1,8,-331.0
QUBO,128,1,8,-371.0
QUBO,128,1,8,-433.0
QUBO,128,1,8,-403.0
QUBO,128,1,8,-405.0
QUBO,128,1,8,-437.0
QUBO,128,1,8,-361.0
QUBO,128,1,8,-389.0
QUBO,128,1,8,-407.0
QUBO,128,1,8,-421.0
QUBO,128,1,8,-387.0
QUBO,128,1,8,-405.0
QUBO,128,1,8,-398.0
QUBO,128,1,8,-398.0
QUBO,128,1,8,-388.0
QUBO,128,1,8,-412.0
QUBO,128,1,8,-328.0
QUBO,128,1,8,-348.0
QUBO,128,1,8,-362.0
QUBO,128,1,8,-372.0
QUBO,128,1,8,-368.0
QUBO,128,1,8,-384.0
QUBO,128,1,8,-361.0
QUBO,128,1,8,-393.0
QUBO,128,1,8,-403.0
QUBO,128,1,8,-361.0
QUBO,128,1,8,-371.0
QUBO,128,1,8,-409.0
QUBO,128,1,8,-449.0
QUBO,128,1,8,-387.0
QUBO,128,1,8,-325.0
QUBO,128,1,8,-363.0
QUBO,128,1,8,-334.0
QUBO,128,1,8,-382.0
QUBO,128,1,8,-338.0
QUBO,128,1,8,-430.0
QUBO,128,1,8,-400.0
QUBO,128,1,8,-376.0
QUBO,128,1,8,-372.0
QUBO,128,1,8,-410.0
QUBO,128,1,8,-414.0
QUBO,128,1,8,-382.0
QUBO,128,1,8,-358.0
QUBO,128,1,8,-376.0
QUBO,128,1,8,-310.0
QUBO,128,1,8,-288.0
QUBO,128,1,8,-400.0
QUBO,128,1,8,-426.0
QUBO,128,1,8,-378.0
QUBO,128,1,8,-354.0
QUBO,128,1,8,-432.0
QUBO,128,1,8,-408.0
QUBO,128,1,8,-357.0
QUBO,128,1,8,-349.0
QUBO,128,1,8,-319.0
QUBO,128,1,8,-351.0
QUBO,128,1,8,-379.0
QUBO,128,1,8,-365.0
QUBO,128,1,8,-363.0
QUBO,128,1,8,-377.0
QUBO,128,1,8,-401.0
QUBO,128,1,8,-293.0
QUBO,128,1,8,-316.0
QUBO,128,1,8,-316.0
QUBO,128,1,8,-296.0
QUBO,128,1,8,-346.0
QUBO,128,1,8,-310.0
QUBO,128,1,8,-344.0
QUBO,128,1,8,-334.0
QUBO,128,1,8,-354.0
QUBO,128,1,8,-372.0
QUBO,128,1,8,-350.0
QUBO,128,1,8,-303.0
QUBO,128,1,8,-339.0
QUBO,128,1,8,-373.0
QUBO,128,1,8,-353.0
QUBO,128,1,8,-361.0
QUBO,128,1,8,-381.0
QUBO,128,1,8,-413.0
QUBO,128,1,8,-329.0
QUBO,128,1,8,-373.0
QUBO,128,1,8,-381.0
QUBO,128,1,10,-357.0
QUBO,128,1,10,-299.0
QUBO,128,1,10,-297.0
QUBO,128,1,10,-309.0
QUBO,128,1,10,-237.0
QUBO,128,1,10,-281.0
QUBO,128,1,10,-295.0
QUBO,128,1,10,-229.0
QUBO,128,1,10,-307.0
QUBO,128,1,10,-307.0
QUBO,128,1,10,-263.0
QUBO,128,1,10,-245.0
QUBO,128,1,10,-321.0
QUBO,128,1,10,-303.0
QUBO,128,1,10,-269.0
QUBO,128,1,10,-307.0
QUBO,128,1,10,-311.0
QUBO,128,1,10,-243.0
QUBO,128,1,10,-273.0
QUBO,128,1,10,-319.0
QUBO,128,1,10,-305.0
QUBO,128,1,10,-347.0
QUBO,128,1,10,-309.0
QUBO,128,1,10,-299.0
QUBO,128,1,10,-317.0
QUBO,128,1,10,-293.0
QUBO,128,1,10,-331.0
QUBO,128,1,10,-351.0
QUBO,128,1,10,-323.0
QUBO,128,1,10,-297.0
QUBO,128,1,10,-256.0
QUBO,128,1,10,-278.0
QUBO,128,1,10,-320.0
QUBO,128,1,10,-296.0
QUBO,128,1,10,-354.0
QUBO,128,1,10,-322.0
QUBO,128,1,10,-342.0
QUBO,128,1,10,-344.0
QUBO,128,1,10,-286.0
QUBO,128,1,10,-296.0
QUBO,128,1,10,-297.0
QUBO,128,1,10,-301.0
QUBO,128,1,10,-339.0
QUBO,128,1,10,-311.0
QUBO,128,1,10,-351.0
QUBO,128,1,10,-305.0
QUBO,128,1,10,-297.0
QUBO,128,1,10,-327.0
QUBO,128,1,10,-359.0
QUBO,128,1,10,-293.0
QUBO,128,1,10,-348.0
QUBO,128,1,10,-340.0
QUBO,128,1,10,-318.0
QUBO,128,1,10,-338.0
QUBO,128,1,10,-280.0
QUBO,128,1,10,-322.0
QUBO,128,1,10,-292.0
QUBO,128,1,10,-316.0
QUBO,128,1,10,-314.0
QUBO,128,1,10,-358.0
QUBO,128,1,10,-278.0
QUBO,128,1,10,-338.0
QUBO,128,1,10,-324.0
QUBO,128,1,10,-304.0
QUBO,128,1,10,-296.0
QUBO,128,1,10,-310.0
QUBO,128,1,10,-330.0
QUBO,128,1,10,-264.0
QUBO,128,1,10,-280.0
QUBO,128,1,10,-246.0
QUBO,128,1,10,-315.0
QUBO,128,1,10,-309.0
QUBO,128,1,10,-229.0
QUBO,128,1,10,-251.0
QUBO,128,1,10,-297.0
QUBO,128,1,10,-213.0
QUBO,128,1,10,-313.0
QUBO,128,1,10,-281.0
QUBO,128,1,10,-291.0
QUBO,128,1,10,-241.0
QUBO,128,1,10,-238.0
QUBO,128,1,10,-278.0
QUBO,128,1,10,-278.0
QUBO,128,1,10,-304.0
QUBO,128,1,10,-280.0
QUBO,128,1,10,-274.0
QUBO,128,1,10,-260.0
QUBO,128,1,10,-284.0
QUBO,128,1,10,-308.0
QUBO,128,1,10,-230.0
QUBO,128,1,10,-367.0
QUBO,128,1,10,-325.0
QUBO,128,1,10,-283.0
QUBO,128,1,10,-323.0
QUBO,128,1,10,-271.0
QUBO,128,1,10,-365.0
QUBO,128,1,10,-255.0
QUBO,128,1,10,-281.0
QUBO,128,1,10,-237.0
QUBO,128,1,10,-261.0
QUBO,128,2,1,-407.0
QUBO,128,2,1,-403.0
QUBO,128,2,1,-401.0
QUBO,128,2,1,-393.0
QUBO,128,2,1,-415.0
QUBO,128,2,1,-391.0
QUBO,128,2,1,-393.0
QUBO,128,2,1,-395.0
QUBO,128,2,1,-395.0
QUBO,128,2,1,-403.0
QUBO,128,2,1,-363.0
QUBO,128,2,1,-375.0
QUBO,128,2,1,-459.0
QUBO,128,2,1,-463.0
QUBO,128,2,1,-351.0
QUBO,128,2,1,-447.0
QUBO,128,2,1,-451.0
QUBO,128,2,1,-435.0
QUBO,128,2,1,-417.0
QUBO,128,2,1,-467.0
QUBO,128,2,1,-447.0
QUBO,128,2,1,-443.0
QUBO,128,2,1,-433.0
QUBO,128,2,1,-451.0
QUBO,128,2,1,-401.0
QUBO,128,2,1,-423.0
QUBO,128,2,1,-437.0
QUBO,128,2,1,-447.0
QUBO,128,2,1,-401.0
QUBO,128,2,1,-447.0
QUBO,128,2,1,-398.0
QUBO,128,2,1,-394.0
QUBO,128,2,1,-432.0
QUBO,128,2,1,-400.0
QUBO,128,2,1,-434.0
QUBO,128,2,1,-406.0
QUBO,128,2,1,-414.0
QUBO,128,2,1,-366.0
QUBO,128,2,1,-408.0
QUBO,128,2,1,-384.0
QUBO,128,2,1,-453.0
QUBO,128,2,1,-435.0
QUBO,128,2,1,-445.0
QUBO,128,2,1,-373.0
QUBO,128,2,1,-441.0
QUBO,128,2,1,-351.0
QUBO,128,2,1,-427.0
QUBO,128,2,1,-477.0
QUBO,128,2,1,-459.0
QUBO,128,2,1,-465.0
QUBO,128,2,1,-420.0
QUBO,128,2,1,-436.0
QUBO,128,2,1,-336.0
QUBO,128,2,1,-430.0
QUBO,128,2,1,-432.0
QUBO,128,2,1,-422.0
QUBO,128,2,1,-430.0
QUBO,128,2,1,-400.0
QUBO,128,2,1,-360.0
QUBO,128,2,1,-404.0
QUBO,128,2,1,-344.0
QUBO,128,2,1,-374.0
QUBO,128,2,1,-380.0
QUBO,128,2,1,-418.0
QUBO,128,2,1,-388.0
QUBO,128,2,1,-360.0
QUBO,128,2,1,-370.0
QUBO,128,2,1,-378.0
QUBO,128,2,1,-396.0
QUBO,128,2,1,-356.0
QUBO,128,2,1,-413.0
QUBO,128,2,1,-413.0
QUBO,128,2,1,-391.0
QUBO,128,2,1,-409.0
QUBO,128,2,1,-413.0
QUBO,128,2,1,-361.0
QUBO,128,2,1,-415.0
QUBO,128,2,1,-417.0
QUBO,128,2,1,-405.0
QUBO,128,2,1,-389.0
QUBO,128,2,1,-422.0
QUBO,128,2,1,-402.0
QUBO,128,2,1,-414.0
QUBO,128,2,1,-414.0
QUBO,128,2,1,-436.0
QUBO,128,2,1,-400.0
QUBO,128,2,1,-374.0
QUBO,128,2,1,-388.0
QUBO,128,2,1,-414.0
QUBO,128,2,1,-430.0
QUBO,128,2,1,-401.0
QUBO,128,2,1,-441.0
QUBO,128,2,1,-395.0
QUBO,128,2,1,-407.0
QUBO,128,2,1,-399.0
QUBO,128,2,1,-391.0
QUBO,128,2,1,-373.0
QUBO,128,2,1,-411.0
QUBO,128,2,1,-415.0
QUBO,128,2,1,-365.0
QUBO,128,2,2,-409.0
QUBO,128,2,2,-397.0
QUBO,128,2,2,-409.0
QUBO,128,2,2,-427.0
QUBO,128,2,2,-415.0
QUBO,128,2,2,-407.0
QUBO,128,2,2,-419.0
QUBO,128,2,2,-403.0
QUBO,128,2,2,-391.0
QUBO,128,2,2,-385.0
QUBO,128,2,2,-449.0
QUBO,128,2,2,-457.0
QUBO,128,2,2,-485.0
QUBO,128,2,2,-405.0
QUBO,128,2,2,-487.0
QUBO,128,2,2,-465.0
QUBO,128,2,2,-481.0
QUBO,128,2,2,-379.0
QUBO,128,2,2,-459.0
QUBO,128,2,2,-447.0
QUBO,128,2,2,-459.0
QUBO,128,2,2,-411.0
QUBO,128,2,2,-423.0
QUBO,128,2,2,-453.0
QUBO,128,2,2,-453.0
QUBO,128,2,2,-441.0
QUBO,128,2,2,-453.0
QUBO,128,2,2,-385.0
QUBO,128,2,2,-407.0
QUBO,128,2,2,-469.0
QUBO,128,2,2,-452.0
QUBO,128,2,2,-442.0
QUBO,128,2,2,-420.0
QUBO,128,2,2,-436.0
QUBO,128,2,2,-386.0
QUBO,128,2,2,-420.0
QUBO,128,2,2,-438.0
QUBO,128,2,2,-436.0
QUBO,128,2,2,-440.0
QUBO,128,2,2,-440.0
QUBO,128,2,2,-435.0
QUBO,128,2,2,-441.0
QUBO,128,2,2,-467.0
QUBO,128,2,2,-471.0
QUBO,128,2,2,-489.0
QUBO,128,2,2,-471.0
QUBO,128,2,2,-443.0
QUBO,128,2,2,-475.0
QUBO,128,2,2,-467.0
QUBO,128,2,2,-403.0
QUBO,128,2,2,-412.0
QUBO,128,2,2,-376.0
QUBO,128,2,2,-432.0
QUBO,128,2,2,-390.0
QUBO,128,2,2,-430.0
QUBO,128,2,2,-440.0
QUBO,128,2,2,-430.0
QUBO,128,2,2,-424.0
QUBO,128,2,2,-390.0
QUBO,128,2,2,-436.0
QUBO,128,2,2,-412.0
QUBO,128,2,2,-382.0
QUBO,128,2,2,-394.0
QUBO,128,2,2,-388.0
QUBO,128,2,2,-416.0
QUBO,128,2,2,-368.0
QUBO,128,2,2,-392.0
QUBO,128,2,2,-408.0
QUBO,128,2,2,-412.0
QUBO,128,2,2,-422.0
QUBO,128,2,2,-397.0
QUBO,128,2,2,-397.0
QUBO,128,2,2,-409.0
QUBO,128,2,2,-433.0
QUBO,128,2,2,-419.0
QUBO,128,2,2,-409.0
QUBO,128,2,2,-435.0
QUBO,128,2,2,-421.0
QUBO,128,2,2,-393.0
QUBO,128,2,2,-427.0
QUBO,128,2,2,-438.0
QUBO,128,2,2,-446.0
QUBO,128,2,2,-420.0
QUBO,128,2,2,-418.0
QUBO,128,2,2,-442.0
QUBO,128,2,2,-444.0
QUBO,128,2,2,-416.0
QUBO,128,2,2,-430.0
QUBO,128,2,2,-458.0
QUBO,128,2,2,-434.0
QUBO,128,2,2,-445.0
QUBO,128,2,2,-385.0
QUBO,128,2,2,-421.0
QUBO,128,2,2,-395.0
QUBO,128,2,2,-393.0
QUBO,128,2,2,-407.0
QUBO,128,2,2,-387.0
QUBO,128,2,2,-439.0
QUBO,128,2,2,-405.0
QUBO,128,2,2,-421.0
QUBO,128,2,4,-395.0
QUBO,128,2,4,-401.0
QUBO,128,2,4,-405.0
QUBO,128,2,4,-395.0
QUBO,128,2,4,-413.0
QUBO,128,2,4,-405.0
QUBO,128,2,4,-381.0
QUBO,128,2,4,-389.0
QUBO,128,2,4,-419.0
QUBO,128,2,4,-401.0
QUBO,128,2,4,-479.0
QUBO,128,2,4,-477.0
QUBO,128,2,4,-473.0
QUBO,128,2,4,-459.0
QUBO,128,2,4,-455.0
QUBO,128,2,4,-451.0
QUBO,128,2,4,-431.0
QUBO,128,2,4,-475.0
QUBO,128,2,4,-465.0
QUBO,128,2,4,-429.0
QUBO,128,2,4,-441.0
QUBO,128,2,4,-419.0
QUBO,128,2,4,-417.0
QUBO,128,2,4,-453.0
QUBO,128,2,4,-419.0
QUBO,128,2,4,-443.0
QUBO,128,2,4,-459.0
QUBO,128,2,4,-441.0
QUBO,128,2,4,-451.0
QUBO,128,2,4,-459.0
QUBO,128,2,4,-420.0
QUBO,128,2,4,-454.0
QUBO,128,2,4,-406.0
QUBO,128,2,4,-398.0
QUBO,128,2,4,-418.0
QUBO,128,2,4,-432.0
QUBO,128,2,4,-412.0
QUBO,128,2,4,-430.0
QUBO,128,2,4,-420.0
QUBO,128,2,4,-448.0
QUBO,128,2,4,-445.0
QUBO,128,2,4,-431.0
QUBO,128,2,4,-433.0
QUBO,128,2,4,-453.0
QUBO,128,2,4,-473.0
QUBO,128,2,4,-463.0
QUBO,128,2,4,-473.0
QUBO,128,2,4,-475.0
QUBO,128,2,4,-461.0
QUBO,128,2,4,-365.0
QUBO,128,2,4,-430.0
QUBO,128,2,4,-428.0
QUBO,128,2,4,-428.0
QUBO,128,2,4,-410.0
QUBO,128,2,4,-400.0
QUBO,128,2,4,-412.0
QUBO,128,2,4,-372.0
QUBO,128,2,4,-384.0
QUBO,128,2,4,-434.0
QUBO,128,2,4,-416.0
QUBO,128,2,4,-404.0
QUBO,128,2,4,-404.0
QUBO,128,2,4,-392.0
QUBO,128,2,4,-408.0
QUBO,128,2,4,-346.0
QUBO,128,2,4,-404.0
QUBO,128,2,4,-378.0
QUBO,128,2,4,-344.0
QUBO,128,2,4,-418.0
QUBO,128,2,4,-420.0
QUBO,128,2,4,-413.0
QUBO,128,2,4,-427.0
QUBO,128,2,4,-435.0
QUBO,128,2,4,-417.0
QUBO,128,2,4,-423.0
QUBO,128,2,4,-417.0
QUBO,128,2,4,-423.0
QUBO,128,2,4,-421.0
QUBO,128,2,4,-395.0
QUBO,128,2,4,-417.0
QUBO,128,2,4,-402.0
QUBO,128,2,4,-428.0
QUBO,128,2,4,-450.0
QUBO,128,2,4,-444.0
QUBO,128,2,4,-424.0
QUBO,128,2,4,-452.0
QUBO,128,2,4,-434.0
QUBO,128,2,4,-434.0
QUBO,128,2,4,-450.0
QUBO,128,2,4,-428.0
QUBO,128,2,4,-399.0
QUBO,128,2,4,-397.0
QUBO,128,2,4,-411.0
QUBO,128,2,4,-407.0
QUBO,128,2,4,-383.0
QUBO,128,2,4,-437.0
QUBO,128,2,4,-445.0
QUBO,128,2,4,-377.0
QUBO,128,2,4,-403.0
QUBO,128,2,4,-435.0
QUBO,128,2,8,-321.0
QUBO,128,2,8,-327.0
QUBO,128,2,8,-329.0
QUBO,128,2,8,-333.0
QUBO,128,2,8,-355.0
QUBO,128,2,8,-307.0
QUBO,128,2,8,-319.0
QUBO,128,2,8,-347.0
QUBO,128,2,8,-339.0
QUBO,128,2,8,-295.0
QUBO,128,2,8,-443.0
QUBO,128,2,8,-403.0
QUBO,128,2,8,-397.0
QUBO,128,2,8,-321.0
QUBO,128,2,8,-411.0
QUBO,128,2,8,-407.0
QUBO,128,2,8,-325.0
QUBO,128,2,8,-417.0
QUBO,128,2,8,-401.0
QUBO,128,2,8,-385.0
QUBO,128,2,8,-321.0
QUBO,128,2,8,-347.0
QUBO,128,2,8,-375.0
QUBO,128,2,8,-339.0
QUBO,128,2,8,-327.0
QUBO,128,2,8,-337.0
QUBO,128,2,8,-315.0
QUBO,128,2,8,-353.0
QUBO,128,2,8,-369.0
QUBO,128,2,8,-361.0
QUBO,128,2,8,-372.0
QUBO,128,2,8,-346.0
QUBO,128,2,8,-352.0
QUBO,128,2,8,-316.0
QUBO,128,2,8,-352.0
QUBO,128,2,8,-342.0
QUBO,128,2,8,-326.0
QUBO,128,2,8,-358.0
QUBO,128,2,8,-342.0
QUBO,128,2,8,-368.0
QUBO,128,2,8,-365.0
QUBO,128,2,8,-427.0
QUBO,128,2,8,-387.0
QUBO,128,2,8,-421.0
QUBO,128,2,8,-375.0
QUBO,128,2,8,-353.0
QUBO,128,2,8,-385.0
QUBO,128,2,8,-367.0
QUBO,128,2,8,-361.0
QUBO,128,2,8,-401.0
QUBO,128,2,8,-380.0
QUBO,128,2,8,-388.0
QUBO,128,2,8,-352.0
QUBO,128,2,8,-388.0
QUBO,128,2,8,-378.0
QUBO,128,2,8,-390.0
QUBO,128,2,8,-402.0
QUBO,128,2,8,-386.0
QUBO,128,2,8,-368.0
QUBO,128,2,8,-388.0
QUBO,128,2,8,-296.0
QUBO,128,2,8,-318.0
QUBO,128,2,8,-346.0
QUBO,128,2,8,-342.0
QUBO,128,2,8,-346.0
QUBO,128,2,8,-326.0
QUBO,128,2,8,-338.0
QUBO,128,2,8,-302.0
QUBO,128,2,8,-364.0
QUBO,128,2,8,-326.0
QUBO,128,2,8,-337.0
QUBO,128,2,8,-329.0
QUBO,128,2,8,-363.0
QUBO,128,2,8,-363.0
QUBO,128,2,8,-367.0
QUBO,128,2,8,-311.0
QUBO,128,2,8,-359.0
QUBO,128,2,8,-365.0
QUBO,128,2,8,-377.0
