nk_n,nk_k,M,fitness
128,2,8,0.7405666708946228
128,2,8,0.7413238883018494
128,2,8,0.7394039630889893
128,2,8,0.7350829839706421
128,2,8,0.7328287959098816
128,2,8,0.7189494371414185
128,2,8,0.7255719900131226
128,2,8,0.7167274951934814
128,2,8,0.7220451831817627
128,2,8,0.7181803584098816
128,2,8,0.7134027481079102
128,2,8,0.7192566990852356
128,2,8,0.7104673981666565
128,2,8,0.717330813407898
128,2,8,0.7252258658409119
128,2,8,0.7347449064254761
128,2,8,0.7332885265350342
128,2,8,0.732932984828949
128,2,8,0.7421385645866394
128,2,8,0.7248002290725708
128,2,8,0.732305645942688
128,2,8,0.7316150069236755
128,2,8,0.7352802157402039
128,2,8,0.7312699556350708
128,2,8,0.7352120280265808
128,2,8,0.7325617074966431
128,2,8,0.7345290780067444
128,2,8,0.7428126335144043
128,2,8,0.7281323671340942
128,2,8,0.7365516424179077
128,2,8,0.7444669604301453
128,2,8,0.7450270652770996
128,2,8,0.7326030731201172
128,2,8,0.7370944619178772
128,2,8,0.7332558631896973
128,2,8,0.7376457452774048
128,2,8,0.7352670431137085
128,2,8,0.73772132396698
128,2,8,0.7382223606109619
128,2,8,0.7327606678009033
128,2,8,0.7365700006484985
128,2,8,0.7354122996330261
128,2,8,0.7356904149055481
128,2,8,0.7377632856369019
128,2,8,0.7364654541015625
128,2,8,0.7447948455810547
128,2,8,0.7423051595687866
128,2,8,0.7452930212020874
128,2,8,0.7445588707923889
128,2,8,0.7448689937591553
128,2,8,0.7441151142120361
128,2,8,0.7447479963302612
128,2,8,0.7445107698440552
128,2,8,0.744465172290802
128,2,8,0.7440491914749146
128,2,8,0.7333444356918335
128,2,8,0.7357724905014038
128,2,8,0.7352122068405151
128,2,8,0.7298616766929626
128,2,8,0.735649049282074
128,2,8,0.7394487857818604
128,2,8,0.7433912754058838
128,2,8,0.7407748103141785
128,2,8,0.7431918382644653
128,2,8,0.7387293577194214
128,2,8,0.7495911121368408
128,2,8,0.7485796213150024
128,2,8,0.7476295232772827
128,2,8,0.7517985701560974
128,2,8,0.7461084127426147
128,2,8,0.7492085695266724
128,2,8,0.7427520155906677
128,2,8,0.7414276599884033
128,2,8,0.7429386973381042
128,2,8,0.7414441108703613
128,2,8,0.7486249804496765
128,2,8,0.7333756685256958
128,2,8,0.7283667325973511
128,2,8,0.7315140962600708
128,2,8,0.7442657351493835
128,2,8,0.741073489189148
128,2,8,0.7355238199234009
128,2,8,0.7284345030784607
128,2,8,0.7328041195869446
128,2,8,0.7490434646606445
128,2,16,0.7040713429450989
128,2,16,0.7017738819122314
128,2,16,0.6979092359542847
128,2,16,0.7029538154602051
128,2,16,0.6966547966003418
128,2,16,0.7061938047409058
128,2,16,0.7065101861953735
128,2,16,0.705209493637085
128,2,16,0.7149428725242615
128,2,16,0.7042970657348633
128,2,16,0.7180408239364624
128,2,16,0.723864734172821
128,2,16,0.7409220933914185
128,2,16,0.7135272026062012
128,2,16,0.7306035757064819
128,2,16,0.716293454170227
128,2,16,0.7187433242797852
128,2,16,0.7248650789260864
128,2,16,0.7180224657058716
128,2,16,0.723824679851532
128,2,16,0.7107741832733154
128,2,16,0.7107052803039551
128,2,16,0.7027509212493896
128,2,16,0.6928877830505371
128,2,16,0.7050031423568726
128,2,16,0.7095166444778442
128,2,16,0.6913066506385803
128,2,16,0.7056824564933777
128,2,16,0.7002089023590088
128,2,16,0.6938092708587646
128,2,16,0.7059240937232971
128,2,16,0.7226974964141846
128,2,16,0.7024319767951965
128,2,16,0.7241150736808777
128,2,16,0.7275127172470093
128,2,16,0.700558066368103
128,2,16,0.7083464860916138
128,2,16,0.7020865678787231
128,2,16,0.7083760499954224
128,2,16,0.7129900455474854
128,2,16,0.708558201789856
128,2,16,0.7199159264564514
128,2,16,0.7150589227676392
128,2,16,0.7306852340698242
128,2,16,0.7177215814590454
128,2,16,0.71343994140625
128,2,16,0.7222685813903809
128,2,16,0.7144815921783447
128,2,16,0.7138334512710571
128,2,16,0.7175824642181396
128,2,16,0.7269675731658936
128,2,16,0.7289652824401855
128,2,16,0.7294473648071289
128,2,16,0.7174878120422363
128,2,16,0.7211130857467651
128,2,16,0.7235209941864014
128,2,16,0.7201663255691528
128,2,16,0.7271243333816528
128,2,16,0.726325511932373
128,2,16,0.7341554164886475
128,2,16,0.7337321043014526
128,2,16,0.7306982278823853
128,2,16,0.7375847101211548
128,2,16,0.7268630266189575
128,2,16,0.7284404039382935
128,2,16,0.7390061616897583
128,2,16,0.735572338104248
128,2,16,0.734207034111023
128,2,16,0.7295308709144592
128,2,16,0.7354576587677002
128,2,16,0.7162663340568542
128,2,16,0.7305179834365845
128,2,16,0.7196640372276306
128,2,16,0.7033987641334534
128,2,16,0.7181829214096069
128,2,16,0.7097087502479553
128,2,16,0.7130218744277954
128,2,16,0.7157185077667236
128,2,16,0.7213654518127441
128,2,16,0.7251733541488647
128,2,16,0.7440594434738159
128,2,16,0.7245981693267822
128,2,16,0.7220292687416077
128,2,16,0.7311225533485413
128,2,16,0.717339277267456
128,2,16,0.7261841297149658
128,2,16,0.7302684783935547
128,2,16,0.7223469614982605
128,2,16,0.7271860837936401
128,2,16,0.7326381206512451
128,2,16,0.7154431343078613
128,2,16,0.7298263311386108
128,2,16,0.7161352634429932
128,2,16,0.7094932794570923
128,2,16,0.71407151222229
128,2,16,0.7107059955596924
128,2,16,0.7293566465377808
128,2,16,0.7156548500061035
128,2,16,0.7176463007926941
128,2,16,0.7115628123283386
128,4,1,0.7228477001190186
128,4,1,0.739393949508667
128,4,1,0.7652598023414612
128,4,1,0.751774251461029
128,4,1,0.7572798728942871
128,4,1,0.7426773309707642
128,4,1,0.7496892809867859
128,4,1,0.7506736516952515
128,4,1,0.7447913885116577
128,4,1,0.7525573968887329
128,4,1,0.7637953758239746
128,4,1,0.7380390167236328
128,4,1,0.7505381107330322
128,4,1,0.7556447386741638
128,4,1,0.7508818507194519
128,4,1,0.7589843273162842
128,4,1,0.7608064413070679
128,4,1,0.7648048400878906
128,4,1,0.7590151429176331
128,4,1,0.7693547010421753
128,4,1,0.7379432916641235
128,4,1,0.7796738147735596
128,4,1,0.7417712211608887
128,4,1,0.771443247795105
128,4,1,0.7500282526016235
128,4,1,0.7740865349769592
128,4,1,0.7407271862030029
128,4,1,0.7550743818283081
128,4,1,0.7541475296020508
128,4,1,0.7566289901733398
128,4,1,0.746249258518219
128,4,1,0.7446179389953613
128,4,1,0.7652803659439087
128,4,1,0.7352691888809204
128,4,1,0.7271468639373779
128,4,1,0.757204532623291
128,4,1,0.7356030941009521
128,4,1,0.7521114349365234
128,4,1,0.7662150263786316
128,4,1,0.7585728168487549
128,4,1,0.7351387739181519
128,4,1,0.773867130279541
128,4,1,0.787575364112854
128,4,1,0.7717181444168091
128,4,1,0.796856164932251
128,4,1,0.7709990739822388
128,4,1,0.7706341743469238
128,4,1,0.7786076664924622
128,4,1,0.7787562608718872
128,4,1,0.7828165888786316
128,4,1,0.740551769733429
128,4,1,0.7686333656311035
128,4,1,0.754280686378479
128,4,1,0.7483479976654053
128,4,1,0.7448244094848633
128,4,1,0.7592052817344666
128,4,1,0.7482964992523193
128,4,1,0.7338501214981079
128,4,1,0.7378462553024292
128,4,1,0.7467217445373535
128,4,1,0.7571779489517212
128,4,1,0.7562555074691772
128,4,1,0.7608935832977295
128,4,1,0.7572172284126282
128,4,1,0.7554349303245544
128,4,1,0.7478320598602295
128,4,1,0.7471053600311279
128,4,1,0.7730611562728882
128,4,1,0.7339847087860107
128,4,1,0.7515755891799927
128,4,1,0.7618477940559387
128,4,1,0.7364099621772766
128,4,1,0.7692590951919556
128,4,1,0.7604395747184753
128,4,1,0.7385246753692627
128,4,1,0.754158616065979
128,4,1,0.7633792161941528
128,4,1,0.7687556147575378
128,4,1,0.7629258632659912
128,4,1,0.7798185348510742
128,4,1,0.7227790355682373
128,4,1,0.7434815168380737
128,4,1,0.7500819563865662
128,4,1,0.7341892123222351
128,4,1,0.7581455707550049
128,4,1,0.7481515407562256
128,4,1,0.7426201105117798
128,4,1,0.7307969331741333
128,4,1,0.7455894947052002
128,4,1,0.7496849894523621
128,4,1,0.7678998112678528
128,4,1,0.7614280581474304
128,4,1,0.7713543772697449
128,4,1,0.7659895420074463
128,4,1,0.7462348341941833
128,4,1,0.7731924057006836
128,4,1,0.767428457736969
128,4,1,0.7619671821594238
128,4,1,0.7840402126312256
128,4,1,0.7561666965484619
128,4,2,0.7455884218215942
128,4,2,0.753695011138916
128,4,2,0.745954155921936
128,4,2,0.7468251585960388
128,4,2,0.756227433681488
128,4,2,0.7435189485549927
128,4,2,0.757948100566864
128,4,2,0.7572205066680908
128,4,2,0.7480082511901855
128,4,2,0.7388257384300232
128,4,2,0.7630171775817871
128,4,2,0.7517545819282532
128,4,2,0.7626868486404419
128,4,2,0.7776376605033875
128,4,2,0.7535419464111328
128,4,2,0.7587645649909973
128,4,2,0.7595817446708679
128,4,2,0.7423195838928223
128,4,2,0.7646042704582214
128,4,2,0.7628475427627563
128,4,2,0.7464619874954224
128,4,2,0.7591218948364258
128,4,2,0.7495506405830383
128,4,2,0.7771070003509521
128,4,2,0.761746346950531
128,4,2,0.7531994581222534
128,4,2,0.7654166221618652
128,4,2,0.7466002702713013
128,4,2,0.776997447013855
128,4,2,0.7706207633018494
128,4,2,0.7354795336723328
128,4,2,0.7401341199874878
128,4,2,0.7628962993621826
128,4,2,0.7482675313949585
128,4,2,0.7440357208251953
128,4,2,0.7596350312232971
128,4,2,0.754960298538208
128,4,2,0.7464397549629211
128,4,2,0.7556914687156677
128,4,2,0.7665789127349854
128,4,2,0.7548992037773132
128,4,2,0.7617592811584473
128,4,2,0.7771086692810059
128,4,2,0.7726482152938843
128,4,2,0.7822257280349731
128,4,2,0.7560906410217285
128,4,2,0.7684754729270935
128,4,2,0.7705827951431274
128,4,2,0.7521377801895142
128,4,2,0.7672162055969238
128,4,2,0.7491374015808105
128,4,2,0.7611194849014282
128,4,2,0.7477649450302124
128,4,2,0.7457479238510132
128,4,2,0.7566571235656738
128,4,2,0.7687382698059082
128,4,2,0.7580475807189941
128,4,2,0.7534399032592773
128,4,2,0.753333568572998
128,4,2,0.7555409669876099
128,4,2,0.750544011592865
128,4,2,0.7572438716888428
128,4,2,0.7521986961364746
128,4,2,0.7606046199798584
128,4,2,0.750339925289154
128,4,2,0.7524504661560059
128,4,2,0.7431662082672119
128,4,2,0.7433851361274719
128,4,2,0.7348513007164001
128,4,2,0.7650790810585022
128,4,2,0.766610860824585
128,4,2,0.7513569593429565
128,4,2,0.7685213685035706
128,4,2,0.7772202491760254
128,4,2,0.7684389352798462
128,4,2,0.7615769505500793
128,4,2,0.7655305862426758
128,4,2,0.7644243240356445
128,4,2,0.765948474407196
128,4,2,0.7558376789093018
128,4,2,0.732500433921814
128,4,2,0.7446615099906921
128,4,2,0.7558398842811584
128,4,2,0.7382950186729431
128,4,2,0.7403055429458618
128,4,2,0.7403702139854431
128,4,2,0.7283470034599304
128,4,2,0.7423614859580994
128,4,2,0.7284111976623535
128,4,2,0.7542785406112671
128,4,2,0.7726526856422424
128,4,2,0.7706354856491089
128,4,2,0.7709314823150635
128,4,2,0.7665778994560242
128,4,2,0.7671635150909424
128,4,2,0.760879635810852
128,4,2,0.7685052156448364
128,4,2,0.7615711092948914
128,4,2,0.7766659259796143
128,4,2,0.7782047986984253
128,4,4,0.7518891096115112
128,4,4,0.7366227507591248
128,4,4,0.7488621473312378
128,4,4,0.7507896423339844
128,4,4,0.7451330423355103
128,4,4,0.7485376596450806
128,4,4,0.7538871169090271
128,4,4,0.7453653216362
128,4,4,0.7501424551010132
128,4,4,0.7358683347702026
128,4,4,0.766298234462738
128,4,4,0.7770095467567444
128,4,4,0.7498409152030945
128,4,4,0.7566841840744019
128,4,4,0.7564895153045654
128,4,4,0.7648439407348633
128,4,4,0.7500135898590088
128,4,4,0.7548137903213501
128,4,4,0.7678365111351013
128,4,4,0.7644064426422119
128,4,4,0.7607642412185669
128,4,4,0.7599664926528931
128,4,4,0.7540947198867798
128,4,4,0.7495473027229309
128,4,4,0.7700120210647583
128,4,4,0.7718411684036255
128,4,4,0.7597993016242981
128,4,4,0.7702947854995728
128,4,4,0.7661557197570801
128,4,4,0.779603123664856
128,4,4,0.7612329721450806
128,4,4,0.7432978749275208
128,4,4,0.7531726360321045
128,4,4,0.745238184928894
128,4,4,0.736058235168457
128,4,4,0.7571889758110046
128,4,4,0.7520118951797485
128,4,4,0.7521942853927612
128,4,4,0.7428235411643982
128,4,4,0.7632628679275513
128,4,4,0.7812304496765137
128,4,4,0.7703869938850403
128,4,4,0.7681418061256409
128,4,4,0.7691200375556946
128,4,4,0.7715182304382324
128,4,4,0.7673379182815552
128,4,4,0.7722176313400269
128,4,4,0.788533627986908
128,4,4,0.7661959528923035
128,4,4,0.7676243782043457
128,4,4,0.7575619220733643
128,4,4,0.7503045797348022
128,4,4,0.7383801341056824
128,4,4,0.7427687644958496
128,4,4,0.7553310394287109
128,4,4,0.7476871609687805
128,4,4,0.7555365562438965
128,4,4,0.7536337375640869
128,4,4,0.7648381590843201
128,4,4,0.7526134252548218
128,4,4,0.7740519046783447
128,4,4,0.7645201683044434
128,4,4,0.7716435194015503
128,4,4,0.746240496635437
128,4,4,0.7489010095596313
128,4,4,0.7576277852058411
128,4,4,0.7504246234893799
128,4,4,0.7430070042610168
128,4,4,0.7544819116592407
128,4,4,0.7388861179351807
128,4,4,0.7655446529388428
128,4,4,0.7454047799110413
128,4,4,0.7594388127326965
128,4,4,0.7541577816009521
128,4,4,0.756472647190094
128,4,4,0.7652076482772827
128,4,4,0.7563257217407227
128,4,4,0.7598448991775513
128,4,4,0.7567465901374817
128,4,4,0.7618272304534912
128,4,4,0.7377893924713135
128,4,4,0.730736255645752
128,4,4,0.7547988891601562
128,4,4,0.7448174357414246
128,4,4,0.753446102142334
128,4,4,0.7354828715324402
128,4,4,0.7434199452400208
128,4,4,0.7318176031112671
128,4,4,0.747196614742279
128,4,4,0.7329064607620239
128,4,4,0.7702892422676086
128,4,4,0.7745280861854553
128,4,4,0.7609729766845703
128,4,4,0.7557134032249451
128,4,4,0.7726955413818359
128,4,4,0.7751725912094116
128,4,4,0.7794673442840576
128,4,4,0.7651821374893188
128,4,4,0.7701212763786316
128,4,4,0.7624687552452087
128,4,8,0.7316266894340515
128,4,8,0.7485297918319702
128,4,8,0.7264165282249451
128,4,8,0.739577054977417
128,4,8,0.72249436378479
128,4,8,0.7459981441497803
128,4,8,0.7321616411209106
128,4,8,0.7233499884605408
128,4,8,0.7341454029083252
128,4,8,0.7281836867332458
128,4,8,0.7494706511497498
128,4,8,0.770903468132019
128,4,8,0.7402342557907104
128,4,8,0.7377219200134277
128,4,8,0.7618731260299683
128,4,8,0.7516183853149414
128,4,8,0.7445069551467896
128,4,8,0.7314466238021851
128,4,8,0.7419455051422119
128,4,8,0.7646033763885498
128,4,8,0.7447218894958496
128,4,8,0.7671384215354919
128,4,8,0.7491848468780518
128,4,8,0.7436072826385498
128,4,8,0.7585538625717163
128,4,8,0.7467092275619507
128,4,8,0.7199313044548035
128,4,8,0.7337141633033752
128,4,8,0.7755436301231384
128,4,8,0.7678879499435425
128,4,8,0.7255081534385681
128,4,8,0.7364485263824463
128,4,8,0.7450923919677734
128,4,8,0.7247583866119385
128,4,8,0.7340026497840881
128,4,8,0.7461298704147339
128,4,8,0.7360312342643738
128,4,8,0.7369789481163025
128,4,8,0.7199931144714355
128,4,8,0.7506962418556213
128,4,8,0.7781201601028442
128,4,8,0.7587175369262695
128,4,8,0.7685598134994507
128,4,8,0.7710670232772827
128,4,8,0.7761768698692322
128,4,8,0.7679988145828247
128,4,8,0.7729038000106812
128,4,8,0.7590768337249756
128,4,8,0.7757383584976196
128,4,8,0.7588587999343872
128,4,8,0.7372443675994873
128,4,8,0.7446919083595276
128,4,8,0.7326538562774658
128,4,8,0.732218861579895
128,4,8,0.747214674949646
128,4,8,0.7456966638565063
128,4,8,0.74118971824646
128,4,8,0.7243430614471436
128,4,8,0.7289800643920898
128,4,8,0.742024838924408
128,4,8,0.7248289585113525
128,4,8,0.7228511571884155
128,4,8,0.7412706613540649
128,4,8,0.7373911142349243
128,4,8,0.738580584526062
128,4,8,0.7366851568222046
128,4,8,0.7235740423202515
128,4,8,0.7544145584106445
128,4,8,0.7475980520248413
128,4,8,0.7302572727203369
128,4,8,0.7422637343406677
128,4,8,0.740666389465332
128,4,8,0.748000979423523
128,4,8,0.7206145524978638
128,4,8,0.7505205869674683
128,4,8,0.7549670338630676
128,4,8,0.7469933032989502
128,4,8,0.7622236609458923
128,4,8,0.7448463439941406
128,4,8,0.7410283088684082
128,4,8,0.7016407251358032
128,4,8,0.713417649269104
128,4,8,0.7384935021400452
128,4,8,0.7319947481155396
128,4,8,0.715398371219635
128,4,8,0.7273808717727661
128,4,8,0.7188370823860168
128,4,8,0.72367262840271
128,4,8,0.7327303886413574
128,4,8,0.7358649969100952
128,4,8,0.758398711681366
128,4,8,0.7668222188949585
128,4,8,0.7611919641494751
128,4,8,0.7642691135406494
128,4,8,0.7477649450302124
128,4,8,0.7743042707443237
128,4,8,0.7585214376449585
128,4,8,0.7575307488441467
128,4,8,0.7693957090377808
128,4,8,0.7603774070739746
128,4,16,0.6789110898971558
128,4,16,0.7075066566467285
128,4,16,0.713614821434021
128,4,16,0.7095778584480286
128,4,16,0.7225128412246704
128,4,16,0.6979264616966248
128,4,16,0.6857736706733704
128,4,16,0.7336902618408203
128,4,16,0.7049336433410645
128,4,16,0.6845548152923584
128,4,16,0.7335352897644043
128,4,16,0.692293643951416
128,4,16,0.696946382522583
128,4,16,0.6997060775756836
128,4,16,0.6859327554702759
128,4,16,0.7058984041213989
128,4,16,0.7178704738616943
128,4,16,0.6996047496795654
128,4,16,0.7344903945922852
128,4,16,0.7214623093605042
128,4,16,0.6870129704475403
128,4,16,0.6936665773391724
128,4,16,0.7393491268157959
128,4,16,0.7311511039733887
128,4,16,0.7326197624206543
128,4,16,0.6852874159812927
128,4,16,0.6925276517868042
128,4,16,0.7178313732147217
128,4,16,0.7226705551147461
128,4,16,0.6892550587654114
128,4,16,0.690056324005127
128,4,16,0.7076997756958008
128,4,16,0.7107244729995728
128,4,16,0.6943246126174927
128,4,16,0.6918790340423584
128,4,16,0.7187522649765015
128,4,16,0.7202500104904175
128,4,16,0.6898081302642822
128,4,16,0.688339352607727
128,4,16,0.6950116157531738
128,4,16,0.7297701835632324
128,4,16,0.7010881304740906
128,4,16,0.7202577590942383
128,4,16,0.7349632382392883
128,4,16,0.7338416576385498
128,4,16,0.717215359210968
128,4,16,0.7118926644325256
128,4,16,0.7003827095031738
128,4,16,0.731077253818512
128,4,16,0.7174001932144165
128,4,16,0.6891195774078369
128,4,16,0.7112400531768799
128,4,16,0.7010992765426636
128,4,16,0.6740596294403076
128,4,16,0.6712180376052856
128,4,16,0.690367579460144
128,4,16,0.6884663105010986
128,4,16,0.7001113891601562
128,4,16,0.686803936958313
128,4,16,0.7018907070159912
128,4,16,0.7060185074806213
128,4,16,0.6904435157775879
128,4,16,0.6798254251480103
128,4,16,0.708614706993103
128,4,16,0.7240628004074097
128,4,16,0.6967548131942749
128,4,16,0.6919231414794922
128,4,16,0.6875349283218384
128,4,16,0.7009976506233215
128,4,16,0.7103400826454163
128,4,16,0.7020545601844788
128,4,16,0.746094822883606
128,4,16,0.7334079742431641
128,4,16,0.7089755535125732
128,4,16,0.7142125368118286
128,4,16,0.6870133280754089
128,4,16,0.7049341201782227
128,4,16,0.7106443643569946
128,4,16,0.7072814702987671
128,4,16,0.6894904375076294
128,4,16,0.6787270307540894
128,4,16,0.6792376041412354
128,4,16,0.6848341226577759
128,4,16,0.6952455043792725
128,4,16,0.652809739112854
128,4,16,0.6831793785095215
128,4,16,0.6932420134544373
128,4,16,0.669518232345581
128,4,16,0.6877195835113525
128,4,16,0.663043737411499
128,4,16,0.7241549491882324
128,4,16,0.7042354345321655
128,4,16,0.7204594612121582
128,4,16,0.7344271540641785
128,4,16,0.7312760353088379
128,4,16,0.7180064916610718
128,4,16,0.738440215587616
128,4,16,0.7195086479187012
128,4,16,0.7390904426574707
128,4,16,0.7213088870048523
128,8,1,0.7249631881713867
128,8,1,0.7419192790985107
128,8,1,0.7264842987060547
128,8,1,0.7438773512840271
128,8,1,0.7215795516967773
128,8,1,0.7397661209106445
128,8,1,0.7207903861999512
128,8,1,0.7303382158279419
128,8,1,0.7170649170875549
128,8,1,0.7639678716659546
128,8,1,0.7283947467803955
128,8,1,0.7260235548019409
128,8,1,0.7430616021156311
128,8,1,0.7346714735031128
128,8,1,0.7224164009094238
128,8,1,0.7372787594795227
128,8,1,0.7453659176826477
128,8,1,0.720894455909729
128,8,1,0.740562379360199
128,8,1,0.7312330007553101
128,8,1,0.7147961258888245
128,8,1,0.7428650856018066
128,8,1,0.7384753823280334
128,8,1,0.7167723178863525
128,8,1,0.734937310218811
128,8,1,0.725692629814148
128,8,1,0.7542160749435425
128,8,1,0.7422003746032715
128,8,1,0.7359232902526855
128,8,1,0.7404272556304932
128,8,1,0.7388474345207214
128,8,1,0.7335670590400696
128,8,1,0.7380114793777466
128,8,1,0.7384269833564758
128,8,1,0.7287956476211548
128,8,1,0.7323223352432251
128,8,1,0.7319625616073608
128,8,1,0.7342939376831055
128,8,1,0.7272634506225586
128,8,1,0.7373681664466858
128,8,1,0.7597308158874512
128,8,1,0.7525277137756348
128,8,1,0.7340925335884094
128,8,1,0.7267252206802368
128,8,1,0.7476881742477417
128,8,1,0.7211000919342041
128,8,1,0.7334703207015991
128,8,1,0.7450425624847412
128,8,1,0.7320775985717773
128,8,1,0.7457321882247925
128,8,1,0.7203091382980347
128,8,1,0.7294135093688965
128,8,1,0.7254060506820679
128,8,1,0.7358427047729492
128,8,1,0.7240062355995178
128,8,1,0.7200514078140259
128,8,1,0.748130738735199
128,8,1,0.7499651312828064
128,8,1,0.7410548329353333
128,8,1,0.7244809865951538
128,8,1,0.7280112504959106
128,8,1,0.72609543800354
128,8,1,0.7325236797332764
128,8,1,0.7325365543365479
128,8,1,0.7351827621459961
128,8,1,0.7475659251213074
128,8,1,0.7103884816169739
128,8,1,0.7428281903266907
128,8,1,0.7396683692932129
128,8,1,0.7422076463699341
128,8,1,0.7362142205238342
128,8,1,0.7324360609054565
128,8,1,0.7174718379974365
128,8,1,0.7247486114501953
128,8,1,0.7313581705093384
128,8,1,0.7502241134643555
128,8,1,0.7318841218948364
128,8,1,0.7308256030082703
128,8,1,0.7509904503822327
128,8,1,0.7201483845710754
128,8,1,0.7417417764663696
128,8,1,0.7262874841690063
128,8,1,0.7209506034851074
128,8,1,0.7219426035881042
128,8,1,0.7248750329017639
128,8,1,0.7295632362365723
128,8,1,0.7260293364524841
128,8,1,0.7368757724761963
128,8,1,0.7289655208587646
128,8,1,0.7316403388977051
128,8,1,0.7326114177703857
128,8,1,0.7306802868843079
128,8,1,0.7449966669082642
128,8,1,0.7329248189926147
128,8,1,0.743328332901001
128,8,1,0.7334661483764648
128,8,1,0.7325589656829834
128,8,1,0.7491525411605835
128,8,1,0.7472811341285706
128,8,1,0.739708423614502
128,8,2,0.7253016233444214
128,8,2,0.7315504550933838
128,8,2,0.7184951305389404
128,8,2,0.7294214367866516
128,8,2,0.7519354224205017
128,8,2,0.7252448797225952
128,8,2,0.721942663192749
128,8,2,0.7372127771377563
128,8,2,0.7303512096405029
128,8,2,0.7322673797607422
128,8,2,0.7293194532394409
128,8,2,0.7203683853149414
128,8,2,0.7354673147201538
128,8,2,0.7328454852104187
128,8,2,0.7318704128265381
128,8,2,0.7417570948600769
128,8,2,0.7380926609039307
128,8,2,0.7454708814620972
128,8,2,0.7350707054138184
128,8,2,0.7454400658607483
128,8,2,0.7306289672851562
128,8,2,0.7405598163604736
128,8,2,0.733810305595398
128,8,2,0.7281414270401001
128,8,2,0.7338680028915405
128,8,2,0.7431971430778503
128,8,2,0.7346788644790649
128,8,2,0.7209560871124268
128,8,2,0.731264054775238
128,8,2,0.7271894812583923
128,8,2,0.747579038143158
128,8,2,0.7330544590950012
128,8,2,0.7377194762229919
128,8,2,0.7337157726287842
128,8,2,0.7377054691314697
128,8,2,0.7205067873001099
128,8,2,0.7192405462265015
128,8,2,0.7427130341529846
128,8,2,0.7488105893135071
128,8,2,0.7327288389205933
128,8,2,0.7230181694030762
128,8,2,0.7464861869812012
128,8,2,0.7244709730148315
128,8,2,0.737492561340332
128,8,2,0.7546783089637756
128,8,2,0.7041027545928955
128,8,2,0.7332750558853149
128,8,2,0.7323304414749146
128,8,2,0.7361474633216858
128,8,2,0.7413859367370605
128,8,2,0.7346593141555786
128,8,2,0.7554113268852234
128,8,2,0.7361171245574951
128,8,2,0.7268509864807129
128,8,2,0.7419437766075134
128,8,2,0.7073162794113159
128,8,2,0.7376112937927246
128,8,2,0.7261662483215332
128,8,2,0.7468263506889343
128,8,2,0.7299990653991699
128,8,2,0.7309044599533081
128,8,2,0.7336108684539795
128,8,2,0.7331037521362305
128,8,2,0.7334713935852051
128,8,2,0.7256379723548889
128,8,2,0.7267792224884033
128,8,2,0.7466382384300232
128,8,2,0.71950364112854
128,8,2,0.7419853210449219
128,8,2,0.7380951046943665
128,8,2,0.7281545400619507
128,8,2,0.7348500490188599
128,8,2,0.7413867712020874
128,8,2,0.7285430431365967
128,8,2,0.7229456305503845
128,8,2,0.7369998693466187
128,8,2,0.707621693611145
128,8,2,0.7280032634735107
128,8,2,0.7153710126876831
128,8,2,0.7205199003219604
128,8,2,0.7508184909820557
128,8,2,0.7294781804084778
128,8,2,0.7321133613586426
128,8,2,0.7514029145240784
128,8,2,0.7251983880996704
128,8,2,0.7239368557929993
128,8,2,0.7392421960830688
128,8,2,0.709214448928833
128,8,2,0.7247915863990784
128,8,2,0.7370995283126831
128,8,2,0.7570914626121521
128,8,2,0.7346793413162231
128,8,2,0.7359315752983093
128,8,2,0.7039507627487183
128,8,2,0.7480370998382568
128,8,2,0.7398969531059265
128,8,2,0.7317830920219421
128,8,2,0.7272185683250427
128,8,2,0.7206132411956787
128,8,2,0.7586716413497925
128,8,4,0.7285292148590088
128,8,4,0.7024125456809998
128,8,4,0.7163499593734741
128,8,4,0.7125657796859741
128,8,4,0.717124342918396
128,8,4,0.7194464802742004
128,8,4,0.7031147480010986
128,8,4,0.7207339406013489
128,8,4,0.7153518199920654
128,8,4,0.7134774923324585
128,8,4,0.7228260636329651
128,8,4,0.7102473974227905
128,8,4,0.7157221436500549
128,8,4,0.7543196678161621
128,8,4,0.7187867164611816
128,8,4,0.715023398399353
128,8,4,0.7303977012634277
128,8,4,0.7354930639266968
128,8,4,0.7144659757614136
128,8,4,0.7199671268463135
128,8,4,0.7279263138771057
128,8,4,0.7140739560127258
128,8,4,0.7079784870147705
128,8,4,0.7142240405082703
128,8,4,0.7351757287979126
128,8,4,0.7223708629608154
128,8,4,0.7078906297683716
128,8,4,0.7172492742538452
128,8,4,0.7137477397918701
128,8,4,0.7197580337524414
128,8,4,0.7095080614089966
128,8,4,0.7141101956367493
128,8,4,0.7276082038879395
128,8,4,0.7141146659851074
128,8,4,0.717490017414093
128,8,4,0.7418386340141296
128,8,4,0.7133442163467407
128,8,4,0.7270668745040894
128,8,4,0.7180443406105042
128,8,4,0.7101093530654907
128,8,4,0.6873133182525635
128,8,4,0.7308180928230286
128,8,4,0.7220785021781921
128,8,4,0.7316741943359375
128,8,4,0.7199045419692993
128,8,4,0.7064168453216553
128,8,4,0.7483863234519958
128,8,4,0.7298179864883423
128,8,4,0.7188950181007385
128,8,4,0.7055423259735107
128,8,4,0.7348047494888306
128,8,4,0.7329766750335693
128,8,4,0.7305691242218018
128,8,4,0.7039899826049805
